,text,label,score
3680,"That’s very kind of you, thank you ☺️",Positive,0.9353963136672974
3681,"Rathlin, summer 2024",Positive,0.4562050402164459
3682,"Gary Speed RIP
#bwfc
#LUFC
#faw.cymru",Negative,0.9863479733467102
3683,Vomitivo 🤮🤮,Negative,0.9905374646186829
3684,"An unusual bracteate form of Bluebell, Hyacinthoides non-scripta, spotted in Croydon's Frith Wood during the recent @WildFlowerSoc field meeting. The  two small, blue bracts at the base of the flowers have been replaced by these long, green, leaf-like bracts. Very funky.",Negative,0.5786146521568298
3685,'The Story of Adidon' by Pusha T.,Positive,0.5791355967521667
3686,"We need to be more careful who we give our power to, and how we wield what's left with us. So many of my blind friends voted for Trump, even though he wants to remove the Department of Education. This don't make sense! #disability",Negative,0.8939735889434814
3687,"IM JUST THINKING OUT LOUD, USE THIS KNOWLEDGE RESPONSIBLY (or not)",Negative,0.42823371291160583
3688,"Yeah this is serious stuff.
I just remember it always being on the TV when I was a kid and thought ""Oh might get a bit more info on this.""",Negative,0.739447295665741
3689,"it looks like the link is poly(dot)im, so i’m thinking the only possibility is did you have a typo that you erased but ended up being a link and then even after it was erased the preview card stuck around without you noticing?",Negative,0.6212728023529053
3690,2 worst guys as 1 worse guy,Negative,0.8512064814567566
3691,"Meaning of #avestrucear It is a verb of very colloquial invention, used as ""refusing to see the risks of a situation so as not to have to face them"".  It is inspired by the myth that the ostrich when it feels threatened sticks its head into a well so as not to se.. avestrucear",Negative,0.5861631631851196
3692,"Thank you, Mr. @dasoultoucha.bsky.social for always keeping us informed.",Positive,0.5904045701026917
3693,For a similar example to what Hitchhikers is … is the Long Earth series by Terry Pratchett & Stephan Baxter … it takes place over all kinds of alerbste dimensions but that travel is *relatively* easy and available … so it’s a Travel log …,Positive,0.4312132000923157
3694,"Yo vi que tenía block a un conocido por seguir a Iker Jimenez, y hombre, igual no es para eso",Negative,0.8263455629348755
3695,"Good morning, hope everyone will have a good wednesday! ✨

I'm going to see a musical in the evening and feeling a bit anxious about it. Long time since I've been to stuff like that. I'm sure it will be fine and fun when I get there.",Negative,0.5814126133918762
3696,"Day 384: Local Wolf Boy: more war(18+)
www.twitch.tv/wizardgod117",Positive,0.4625282287597656
3697,最近めちゃくちゃサボってたからな……脳みそ動かさなくちゃ,Negative,0.8137405514717102
3698,Just received a #flood warning about local rivers #Lewisham yikes #London,Negative,0.8477015495300293
3699,AWESOME BELL USER,Positive,0.975536584854126
3700,"Hab ich in den Nachrichten gehört. Mein Gedanke war: Jim Wer? Dann kamen die erläuternden Worte, welche Filme der gemacht hat, und das hat's nicht besser gemacht 😁.",Negative,0.8934359550476074
3701,おきた　ちゃんと寝た　あした勤め先の試験にいく　みんなごめんね　あなたたちのそれをやさしさって呼ぶね　見てるだけでいてくれるあなたたちのことを愛してる　怖いバカにソッコー電報こっそり贈ってくれた檜垣立哉も愛してる　ありがとう　大夢ちゃん　伴侶を紹介します　大やまさん　すてきな子と幸せになって労働を滅ぼしてくれ　みんなで国葬をやってもらおう　国費ででかい葬式をして集団葬しよう　真ん中があたしとあの人だよ　愛してるのいみがやっとわかったよ　愛してる,Negative,0.4760681688785553
3702,"#DubaiHistory: In Emirati culture, the majlis is a gathering space for hospitality and discussion, where gahwa (Arabic coffee) and dates are served as a symbol of generosity. It reflects the Emirati values of respect, connection, and tradition, bridging ancient customs with modern life.",Positive,0.5802062749862671
3703,"If you see this, post a character with white hair.",Neutral,0.4186779856681824
3704,"50 kW laser “…is intended to deliver a maneuverable laser system capable of negating unmanned aerial systems, rotary-wing aircraft and rockets, artillery and mortars.” https://twitter.com/Defence_blog/status/1617577543279992833",Negative,0.7329569458961487
3705,All I want for christmas is for my MacBook to not completely drain its battery within 24 hours while the lid is closed and there's nothing connected to the ports...,Positive,0.4243457615375519
3706,Happy humps gorgeous 🌟🥰,Positive,0.9660813808441162
3707,British mother of Egyptian political prisoner to press Lammy to take action www.theguardian.com/world/2024/n...,Negative,0.4200861155986786
3708,Srt8 sound like it’s pootin,Positive,0.6632020473480225
3709,Censurada viva,Negative,0.59210604429245
3710,"I've often thought of this balancing act as being very much a part of what I'll call the human condition.

I've no idea if it's innate or learned but I'd be hard pressed to deny it's existence or the rolls it can play in human behavior.",Neutral,0.38523492217063904
3711,"успешно проспала первую пару росписи, пришла, а тут моя ёлка.",Negative,0.6419814825057983
3712,"Oh man, du sammelst aber auch sämtliche Risse im Knie 🥲 GuBe!",Negative,0.9294779300689697
3713,"While it is not perfect, the Buy now! documentary on Netflix is a pretty good summary of the inherently extractive nature of modern capitalism and why we can't just grow our way out of many of the challenges we face

www.netflix.com/gb/title/815...

#climatecrisis #inequality",Negative,0.9348168969154358
3714,Inspiration struck at 1am on a work night. I just made 4 book covers for 4 holiday short stories I’m writing in December.,Positive,0.5571694374084473
3715,진짜 예쁘당…,Negative,0.6569308638572693
3716,#星旅少年カレンダー2024 12月です。今年も終わりますね。,Positive,0.5896746516227722
3717,"Russian losses per 27/11/24 reported by the Ukrainian general staff 

+1580 men
+14 tanks
+48 AFVs
+24 artillery systems 
+1 MLRS
+1 AD system
+64 UAVs",Negative,0.8246757388114929
3718,this song makes me feel like exploding in my pants,Negative,0.9492011666297913
3719,レビュー動画のストックが4本も溜まってる…,Positive,0.444271981716156
3720,"巣にログインした時の、かまど前にいる確率の高さ！🤣🤣

火のついていないかまどで、手を暖めようとしてる星の子が可愛いです💕

#Sky星を紡ぐ子どもたち 
#thatskygame",Negative,0.5049446225166321
3721,나 진짜 ㅈㅂ 같애,Negative,0.8767524361610413
3722,i do need to remember to post more than my going live links here its like the number 1 mistake i make after being just generally uninteresting,Negative,0.43009302020072937
3723,🤣🤣🤣🎯💯👍🏻,Positive,0.9000139832496643
3724,"Lucky! Always about the music first with me! My wife and I were kinda talking about ""Well who should we see while we can or who do we wish we could have seen?"" Goldfrapp was one on my list.",Positive,0.9738659858703613
3725,"Amazonブラックフライデー特価！
💫3384円！【⚡️クーポンで29％OFF+3000円！】NIJOSTORE タイヤチェーン 布製 スノーソックス 非金属 緊急用
www.amazon.co.jp/dp/B0CP14SCSJ",Positive,0.5334916710853577
3726,"Pre-pandemic: I’ll paint the new house’s bedrooms, but we’re gonna hire someone to do the main body of the house cause I don’t have the equipment to do it safely. 

Post-pandemic:",Negative,0.934142529964447
3727,I blink and I’m dead dude I swear 😭,Negative,0.9776864647865295
3728,"People voted for a myth created by Mass Media & reinforced by the collective unconscious of millions. Their hope for a savior in times when robots & IA are killing jobs. 
How long this collective dream will last? Until, people start getting disappointed and there is not more scapegoat to blame",Negative,0.5730624794960022
3729,ахахахаха все ок!💐💐💐,Positive,0.9132248759269714
3730,"こんばんは♪
これはいいですね〜
ずっと見ていられそう☺️
疲れも取れましたか？",Negative,0.4516206979751587
3731,"$RIVN has a much better design than Tesla, and its CEO is not an asshole like Musk",Positive,0.8984934687614441
3732,"I wanna be a real boy 🤣🤣🤣
Not me btw, him dancing",Negative,0.9371352791786194
3733,PERCHÉ L'UOMO OCCIDENTALE SI È RIDOTTO AD ODIARE SE STESSO,Negative,0.8899853229522705
3734,Cuando le decimos a la abuela que la sopa está caliente 😂😂 https://twitter.com/theDjole/status/1675867988577140736,Positive,0.47451159358024597
3735,El Rey de España dice que el país da ganas de llorar http://goo.gl/fb/mtcyo,Negative,0.9281032681465149
3736,Working on video edit at nearly 2am while I still have my second cup of coffee with me. Why am I drinking coffee at 2am 😂,Negative,0.441793829202652
3737,Floral Aurora,Positive,0.9301276206970215
3738,"Finally had time to chop up my 6 hour Life and Death Early Access stream & giveaway into 11 minutes of fun! Please give it a look 💜 #TheSims4 #YouTube
youtu.be/iOxI9IARv-c?...",Positive,0.5760070085525513
3739,衣替えして買い替えのものを補充してきた🦭,Negative,0.5801759362220764
3740,"""It was a peculiarly bizarre confluence of two personalities, each of which satisfied the needs of the other,"" White says. Neither ""on his own initiative would have murdered Bobby Franks,"" but they formed an ""emotional compact with the Franks homicide as a result."" 3/3",Negative,0.4446815848350525
3741,"Last night's Northern Lights with the uncommon red aurora over Särkijärvi, Finland.

Shutter speed: 15""
Aperture: f/2.8
ISO: 3200",Negative,0.773688554763794
3742,Maybe there is a God after all. 😉😉,Positive,0.8066138029098511
3743,"それはそれとしてWindowsアップデート。
配信用PCは様子見で止めてるんですが、そろそろ修正も入って安全になりましたかね？",Negative,0.7523424625396729
3744,ahhh yeah the AST black box was one of the reasons REST got popular bc it fixed it. I updated rest too and didn't have any issues but I'll keep thinking on it in case I can figure out why it might be doing that!,Positive,0.6212301254272461
3745,peeling potatoes and peeling eggs for this large amount of potato salad everybody killin me for lmao,Negative,0.5765681862831116
3746,มาถี่ๆแบบนี้มันจะแตกเอานะคั้บ,Positive,0.44761669635772705
3747,#7,Positive,0.4362134039402008
3748,I enter the @BroadwayDirect lottery for @HamiltonMusical everyday. Come on Universe! #ShowMeTheTickets,Positive,0.7957220673561096
3749,"To a point, yes. A big problem is that the company knowledge base is, in most orgs, a bit shit. The corpus of data is littered with out of date stuff, multiple copies of stuff that’s been superceded.

It’s a basic garbage in, garbage out problem.",Negative,0.5844361186027527
3750,Tengo hoy la paciencia como para que alguien me toque la moral lo más mínimo... Arde troya 😊,Positive,0.776033878326416
3751,Beautiful photos.,Positive,0.7777246236801147
3752,"Miłego dnia, dzień dobry 😁🦋",Negative,0.9736457467079163
3753,"dalej plynie to łudko, plasko jak na mazowszu",Negative,0.44924023747444153
3754,"wenos días, no te pierdas!!",Negative,0.6497942805290222
3755,"I really want to appreciate all my fans all over the world ,because without you I won't be where I am today. Much love ❤️",Positive,0.6040884852409363
3756,OMG! Feels so real now. And what a gorgeous cover.,Positive,0.7138649821281433
3757,You have read Sarah Kendzior’s work right?  I think we txt before on the bad place.,Negative,0.8975261449813843
3758,えこっからレガシーに続くの！？,Positive,0.3686874806880951
3759,feel better!!,Positive,0.9035448431968689
3760,"O también podéis fiaros MUCHO de una persona y estar totalmente de acuerdo con ella. Confiar en que no se equivoca nunca y que es totalmente afín a ti. 

Ya cada uno que haga lo que quiera. 😅",Negative,0.6475617289543152
3761,"Le Parlement ne se doute de rien: La liste de courses de Viola Amherd pour l'armée atteint 13 milliards!

"" Une bataille budgétaire débute la sema...""

https://www.blick.ch/fr/suisse/le-parlement-ne-se-doute-de-rien-la-liste-de-courses-de-viola-amherd-pour-larmee-atteint-13-milliards-id20356694.html",Negative,0.9642146825790405
3762,Fantastic album that always gets overlooked,Positive,0.9433304667472839
3763,"The view from Lola’s Room at The Crystal Ballroom. 

#Canon #canon7d #portland #pdx #photography #nightphotogography #lowlightphotography",Negative,0.3648752272129059
3764,"メルスト終わるんや……
絵がすごく可愛くて好きだったな",Negative,0.7456436157226562
3765,Clearly one has read the title and - hopefully - the back cover!,Neutral,0.3993840217590332
3766,"日東富士製粉(2003)　東証Ｓ
始値6550円　高値6550円　安値6440円　終値6480円　前日比-40円(-0.61%)　ＶＷＡＰ6483.617円　出来高4,700株　前日比1,000株増(+27.03%)
信用倍率11.2倍　売残1000株　買残11200株　貸借倍率0倍　貸株残200株　融資残0株　回転日数9.5日
O/U比率-20.00%　OVER 2400株　UNDER 1600株
[2024/11/27 15:30]",Negative,0.6055193543434143
3767,うちのうさぎ　モフモフ,Negative,0.8475318551063538
3768,IS IT LIKE ACTION :3,Positive,0.9173269867897034
3769,今唐突にバレーボールしたくなった、というかもう球技したい。バスケとかさ、サッカーとか。,Negative,0.692508339881897
3770,"謎な急激神経痛悪化だけど、ひぃこら足引き摺って仕事の打ち合わせに行ったら冒頭から前回の成果物のお褒めの言葉を大量に頂いてしまい、もしや幸福度に対して私の肉体の強度が足りてない？？？ステータスの振り方偏ってる感じ？？？ならしょうがないな🤔

何年経っても、仕事の経験積んでも、やっぱ褒められるの嬉しい。
世辞かもしれないけど、私は馬鹿素直だから全力で受け取って照れ照れしながら帰ってきちゃった。

神経痛はもはや足にガラス片入ってんのか？ってレベルで歩くたびにズキズキ痛むけど。
うーん代償がデカい。",Negative,0.9046406149864197
3771,"Ante el volumen de dinero que se va aportar para la reconstrucción quien no está tentado de meter la cucharita. No lo pueden evitar, está en su ADN.",Negative,0.4339980483055115
3772,Cafe i cigarro,Positive,0.5321500301361084
3773,when i was a kid i didn’t have an NES i had animal crossing and i managed to play Wario’s Woods every day for a year,Positive,0.4710443317890167
3774,Welcome home 💋,Positive,0.9832140207290649
3775,AND NOW I MUST FUCKING KILL U FOR IT,Negative,0.9093918800354004
3776,"the hololive x Dodgers collab 

-one of the most important events for the entire vtubing scene. It created a connection, no matter how small that may be, between baseball fans and vtuber fans. I've seen anecdotes of new fans on both sides. I for one became interested with baseball after this collab.",Negative,0.5929746031761169
3777,Merci ☺️,Positive,0.9784103035926819
3778,"These legs were made to be worshipped, don’t you agree? Come sit by my side little pet, mummy has a treat for the good boys 💋 

#Findomme #Goddess #PayPig",Positive,0.7654822468757629
3779,お大事に(´･ω･`),Positive,0.6255140900611877
3780,www.groene.nl/artikel/best...,Positive,0.5027367472648621
3781,mark and haechan divorce what the actual fuck,Negative,0.9138877391815186
3782,Je vais passer l'aspirateur 😂,Negative,0.6245210766792297
3783,"Als Kind war ich in den 70ern sehr oft auf Borkum in den Ferien. Auch zur Kur. Damals war ich zu klein für Politik.
Bei weiteren Besuchen als Erwachsene (auf der wirklich wunderschönen Insel) fiel mir dann aber eine grundsätzliche, sehr eklig traditionell-rechte Haltung vieler Einheimischer auf.",Negative,0.4905928373336792
3784,"Tagung ""Corona verstehen. Take 5: Was bleibt von Corona?"" am 29.11.2024 an der #UniInnsbruck. Die Kolleg*innen haben wieder ein spannendes Programm zu #MedHum zusammengestellt: www.uibk.ac.at/de/events/in...",Negative,0.600203812122345
3785,Please stop using therapy language to deflect. Criticism is not abuse.,Negative,0.6548330187797546
3786,"Да, так и есть, только на какой именно
Просто везде пишут про оксид железа, хз

На след неделю пойду к дерматологу выяснять че за хуйня",Negative,0.9154402613639832
3787,하.....내일은 출근할 때 장갑 끼고 출근하기....개추워진짜,Positive,0.3891865313053131
3788,ヨォーヨ♡,Positive,0.7035865783691406
3789,Was unable to stay asleep for leagues so I decided to knock out another 99 in OSRS. Think it's the perfect spot to leave this account at for a few months while I grind Raging Echoes,Positive,0.45517638325691223
3790,"Hi! 
You’re very welcome and thank you for following back 🙌🏼 🤗",Positive,0.7464695572853088
3791,"Hoarding screenshots like I'm a squirrel preparing for hibernation lmao 
#darknoverse #f/o #comfortcharacter #selfship",Negative,0.9242455363273621
3792,📌,Positive,0.42736107110977173
3793,진짜 얘 뭐지 싶었을 거 같아요...😂,Negative,0.4894915521144867
3794,oh no. npm was a mistake.,Negative,0.9588323831558228
3795,в смысле к 1000 памписчиков ближе чем к 500…,Negative,0.6681965589523315
3796,"わーい！
なぜか日本語の告知がある時とない時があるの微妙に微妙よね🥹",Negative,0.5235691070556641
3797,Behold,Positive,0.7168903946876526
3798,Do I have weird kinks : yeah probably. But I'm mostly not that kinky these days.,Positive,0.46354785561561584
3799,i’m your number one menhera boy,Positive,0.934005618095398
3800,마스터주운이 이렇게 망하기도 쉽지않은데말이지......,Positive,0.44278696179389954
3801,ちゃんと本店は店で炊いてて資本系あるあるのヤバい装飾はないことは評価できるのが町田商店という認識ですが、果たして,Negative,0.4282914996147156
3802,Femme trans dans une prison pour homme … Bonjour la France presque 2025 …,Positive,0.81519615650177
3803,ちょっと前までは教習所に持ち金全て吸われてたんですけど最近はようやくSkeb代が個人で使えそうな雰囲気になりつつあるからこれをグッズ制作費に回せばそれなりのものが作れるかしらね…,Negative,0.565679669380188
3804,Maybe he can get a room at the Four Seasons (Total Landscaping)🤷,Negative,0.6375933289527893
3805,Me encantó en Wachtmen !!!,Positive,0.9912928938865662
3806,"I saw it referred to as an “accent chair” on TikTok the other day. 
We all KNOW what that chair is for. Don’t go trying to be all fancy.",Negative,0.4880762994289398
3807,Guess I'll need a different first guess now.,Negative,0.4492168128490448
3808,あまぞんとかでお買い物する際とかも気を付けていきたいね；,Negative,0.5665076971054077
3809,pretty please 🙏,Positive,0.9474095106124878
3810,Iyk!,Negative,0.6022211909294128
3811,"Just a reminder, there is no reason anyone should ever be without a home in this world. There are more than enough houses for everyone to be in a home. Current society is DESIGNED for homelessness to happen, it allows for it.",Negative,0.43979188799858093
3812,"過去のこの日
2015年11月27日  · 
こういう湿気のあるひんやり感があると「地震でもあるんじゃないか」と不安な気持ちになる。東日本大震災を見てしまったので、みんな「すこしくらいの地震はどってことない」と変な自信を持ってしまっているみたいだけど、私はやっぱり地震は怖いです。急に温度が下がったりするときって「来るかもしれない」という恐怖でいっぱい。",Negative,0.5218815803527832
3813,"There is only one correct answer, the first one is blatantly wrong and hateful. I fail to see any controversy there and if you think, the first statement is truthful or supportive, please say so.",Negative,0.9543887376785278
3814,A gorgeous Juggernaut,Positive,0.8284269571304321
3815,"Older Kelsey x Stacks I drew back in 2022 when ""Fire and Ice"" aired!!! My sweethearts <3 

#CraigOfTheCreek #CotC",Positive,0.4412148892879486
3816,"Currently watching the movie #Haywire.

This woman slightly tripped in a scene and they didn't edit it out. It's a ""serious"" movie. I don't think it was intentional. Lmao!

It's after Mallory walks towards someone when her partner says ""Here comes our guest.""

I always catch these slight details. 😂",Negative,0.6270161867141724
3817,Guardiola worried by ‘fragile’ City after blowing 3-0 lead in last 15 minutes,Negative,0.7495798468589783
3818,"هيلو اول مره اغرد هنا 
احس المكان نظيف",Negative,0.3955703675746918
3819,ボイセ行けるとハピ！！！,Negative,0.40269729495048523
3820,"Question @dieworkwear.bsky.social .  How is the quality? (Construction, materials, durability, etc). 

I imagine the bespoke stuff is solid but is the off the rack stuff flimsy crap like we get over here or do they do better on that as well?

Is “fast fashion” (trash fashion) a thing there?",Negative,0.7749912142753601
3821,"Hey queens, dipshits, and hoes, your brain needs fat to function like fat in your diet, like you need to eat some fat at some point, or you're gonna feel dumb and be miserable no matter how skinny you get 🩵🩵🩵 luvvvv u",Negative,0.5963236093521118
3822,"おつありです！
確認しました！
どういたしまして！",Negative,0.7081432938575745
3823,The Democrat wasn't far enough to the left . . . so we helped get the guy who's off the scale on the right elected. 😒,Negative,0.9002496600151062
3824,"That coffee you have when on a road trip is like its own, whole new, separate drink 

#travel #coffee",Positive,0.4205334186553955
3825,looks like she’s charging in the 2nd one,Positive,0.5415216684341431
3826,Such a fun night at a really great venue.,Positive,0.8160492777824402
3827,you have a wonderful day friend! and be sure to be kind to yourself too!,Positive,0.9379607439041138
3828,Not really ;-),Negative,0.7027859687805176
3829,"#Wordle 272 3/6
#DailyWordleClub
🟩🟩⬛🟨🟨
🟩🟩🟨🟨⬛
🟩🟩🟩🟩🟩",Negative,0.8857329487800598
3830,"I love comparing the little changes between versions of this game. The Jedi temple interludes were fun, and I particularly liked Bespin - where you fight a Mandalorian Basilisk War droid!",Positive,0.6069331169128418
3831,"OTD 1598 Oh the perils of Irish wives, as Athy falls. On the day the ward was resupplied the (all) English garrison surrendered the abbey to the Irish confederates. Was reported the constable was married to an O'More and by this means was 'drawn to be a villain' #nineyearswar",Negative,0.8408077359199524
3832,💙,Negative,0.9567458629608154
3833,🤣🤣🤣🤣,Negative,0.963853657245636
3834,"oof!  

Connections
Puzzle #535
🟨🟨🟨🟨
🟩🟩🟩🟩
🟦🟦🟦🟪  
🟪🟪🟪🟪  <---- booo
🟦🟦🟦🟦",Negative,0.8037210702896118
3835,More like gae (haha you're gay),Negative,0.7860376834869385
3836,"As for the treat of Nuclear War, when Trump gets in, hopefully stopping aide to Ukraine.Russia takes back Ukraine, end of NATO encroachment on Russia, peace is on the cards.Russia as Ukraine back under its wing, and a buffer against Western encroachment.",Positive,0.952876091003418
3837,🫂,Negative,0.8983617424964905
3838,"🌎 Mar 17, 2022 🌍
Today's guesses: 4
Current streak: 10
Average guesses: 6.03

https://globle-game.com",Negative,0.6595083475112915
3839,突然降りてきた ( ˘ω˘)✨,Positive,0.5374191999435425
3840,"Aug. 1, 1924: A 10th son is born to Abdulaziz bin Abdul Rahman, the sultan of Nejd, in Riyadh, Arabia. The boy, Abdullah, will reign as king of Saudi Arabia from 2005-15. Every Saudi king since Abdulaziz's death has been one of his sons.",Positive,0.5734078884124756
3841,仲良く話してたのにっ！俺のこと知らなかったんすか！ってなりました😂,Negative,0.9059792160987854
3842,5. I thought it would be more but then I remembered I just buy a lot of books and haven't yet read them 😪,Negative,0.5875328183174133
3843,"Every once in a while I get that when I finish reading or hearing a lecture on modern physics. Some fragile notion that the reality is a lot more elegant than anyone can see because of our limited scale, lifespan and linguistics. We are all, even at our very best, necessarily myopic.",Positive,0.3569315969944
3844,Imamo papira u raznim bojama...,Positive,0.5234878659248352
3845,Wie schön 🤗,Negative,0.9509273171424866
3846,🎯,Negative,0.5356730818748474
3847,If forking NATO is an option then there’s a good opportunity to leave out some members that are handbrakes like 🇩🇪 😁 https://twitter.com/visegrad24/status/1617463748045991940,Negative,0.7876802086830139
3848,That fog one in Inazuma.,Negative,0.522879958152771
3849,Need a group of girlies to talk true crime with🥲,Negative,0.8819112777709961
3850,Never,Negative,0.9491079449653625
3851,"This could be a huge issue, tank the Canadian economy and majorly destabilize the best county in North America, on top of destroy the American Economy as well.   Buy Food and get off Gasoline NOW. 
youtu.be/pdzIwoB0CfA?...",Negative,0.9277153015136719
3852,"リクあざした〜！

@kunuyu.bsky.social 
@1hys2.bsky.social 
@rokumameda.bsky.social 
@not-ending-777.bsky.social",Negative,0.7872529625892639
3853,日本画ってなんなんだろう,Negative,0.9245939254760742
3854,"4. On this account, I post NSFW stuff related to characters from Protagonist-Kun's lore and beyond. On my first account, I keep it to specifically Felyx's lore, which is all SFW.",Negative,0.6959059238433838
3855,Wish I could have a song on my page,Positive,0.47533339262008667
3856,So we are in the middle of brake and um.... they really updated this to appeal to gen alpha didn't they?,Positive,0.5473246574401855
3857,Владко Горанов обаче възкръсва поне веднъж.,Negative,0.6043704152107239
3858,"Y es genial porque el propio concepto da pistas del origen de los titanes: seres mucho más pequeños que han sido agrandados hasta que sus carnes estén on fire.

Siguen enteros because regeneración infinita y bonita magia de la ficción, pero deberían derretirse (o explotar dependiendo del titán)",Positive,0.9902436137199402
3859,Good morning 💖,Positive,0.9676172733306885
3860,"イベントも終盤なので貼っておきますが、今回のストーリ最後に登場したこの方どなた…？
めっちゃビジュアル好みで気になってます。

#リバース1999 ",Negative,0.7789756655693054
3861,Have a great time!!,Positive,0.8689761161804199
3862,"Okaaay...but...gacha skin again?!!? Riot, are you insane? 
#jinx #leagueoflegends #powder",Negative,0.8809391856193542
3863,maybe i feel so horrible because i started my period today idk but i just wanna bedrot until the snow melts rn,Negative,0.8938573598861694
3864,プロのドレッシングはうまい,Negative,0.8078939914703369
3865,"Good news: probably won't reach 107 today because of the smoke?

Bad news: heat wave + smoke is a recipe for really bad mental and physical health. Take care of and be kind to each other.

https://cliffmass.blogspot.com/2021/08/a-smoke-storm-is-about-to-hit.html",Negative,0.935859203338623
3866,Incidentally: GasBuddy’s Patrick De Haan says a 25% tax on Canadian crude oil will raise gas prices in the Midwest & Rockies by 25 - 75¢/gal. costing US consumers $6-10B per year. bsky.app/profile/cram...,Negative,0.6452581286430359
3867,See? bsky.app/profile/gasb...,Positive,0.606654942035675
3868,"My response to approximately one-half the Tweets* posted by Republican attention-starved elected's: 

""You're not the victim here."" 

*Not Skeets",Negative,0.8403921723365784
3869,"Haha, they will learn to appreciate your posts!",Positive,0.683078408241272
3870,"Guten Morgen ShiGi und danke für das schöne Bild, dass viel andeutet.

Der Spiegel ist doof und mag mich nicht...",Positive,0.7804072499275208
3871,"Nobelprijswinnaar Joseph Stiglitz: ‘Neoliberalisme leert mensen dat ze volstrekt egoïstisch mogen 
zijn 

fd.nl/economie/153...",Negative,0.8607385754585266
3872,"A chat? No, I'm jussst fine! When a hero isss alright, hisss city isss alright!",Negative,0.4906870126724243
3873,今晩はファイト,Positive,0.677828848361969
3874,0011000100111001011000010011001100110100011000110110011000110101011000100011001100111000001101010110010001100110011000110011011100110001001101000011011000111001001100110011001000110111001101100011001101100110001110000011000100110010001100000110010001100011,Positive,0.5676141381263733
3875,"Sur certains signalements certaines connaissances ont été rappelées par les officiers qui traitaient les signalements Twitter.
Mais à chaque fois nécessité de porter plainte.

Pour les petits comptes c'est pas gagné tant chronophage.
Pour les gros comptes, ça vaut plus le coup",Negative,0.7834104299545288
3876,"True, I've a similar set with Jakob Lindberg",Positive,0.6338511109352112
3877,"#斎藤元彦

x.com/REBEL_THE_VI...",Negative,0.7808061242103577
3878,Klinkt als ontvoering en verminking tbh 😅,Negative,0.6218129396438599
3879,"I will take you from pit to peak and have you begging for more

Findom",Negative,0.5720954537391663
3880,그래도 일단 같은 학교? 학생일걸요? 아마도.,Negative,0.4249882996082306
3881,This is incredible. Never even heard of these creatures,Positive,0.4283621609210968
3882,Forking YouTube really had to go “5 stages of cheating in text” before breakfast. Way to trigger me. Yikes. 😬,Negative,0.8581088781356812
3883,עוד לא ברור,Negative,0.5313515663146973
3884,😂,Negative,0.6950050592422485
3885,아 이제사 블스가 sns계의 템플스테이라고 하는걸 봐서 ㅋㅋㅋㅋ 피식했다,Negative,0.7215851545333862
3886,"알카포네 시즌 2가 생길 것 같다.

밀주 이어 밀담... ㅋㅋ

https://n.news.naver.com/article/277/0005506933",Negative,0.8072671890258789
3887,みんなで力を合わせて戦うやつだ!!,Negative,0.8973655700683594
3888,"
As posted over the road just a short while ago, GB News is the Spawn of the Devil & the BBC! 👹",Negative,0.9928191304206848
3889,Oooh - add me to the next one. I love the Oxford Comma. I've done training sessions at work on the use of it!,Positive,0.4284745156764984
3890,峰竜太、奥さん美人やな,Negative,0.8237481117248535
3891,563の怪獣 ヘェー / 水陸 両方で活動できる怪獣。魚類と両生類の間の古代魚 パンデリクティス から独自進化したものと思われる。死んだ魚の様な目をしているのと、川べりで ずっと 日向ぼっこをしていることから、もう陸で生活するのをあきらめた とも言われるが、そんなことはない！ #怪獣 #くうそう,Negative,0.6839424967765808
3892,Policy positions can change with circumstances. It's a strict condition of Labor Party candidature that you agree to vote as directed by the whips regardless of your personal views. Payman knew that when signed on. It's the price one pays for ALP election support.,Negative,0.5567604303359985
3893,"From March 2025, up to 500 Renault 5 (and later Renault 4) electric cars - the first European mass-produced vehicles capable of bi-directional AC charging - will be deployed as part of the MyWheels car-sharing fleet in Utrecht, the Netherlands. ⚡♻️🔋🔌🚗 […]",Positive,0.8741969466209412
3894,🤮,Negative,0.9355308413505554
3895,"Infrastructure à Vevey: La patinoire de la place du Marché jugée «illégale»

""La surface provisoire de 600 m² provoque la colère de Pro Riviera. L’association ressort l’interdiction décrétée par le T...""

https://www.24heures.ch/a-vevey-la-patinoire-de-la-place-du-marche-serait-illegale-267188342128",Negative,0.9731618165969849
3896,"Es cuestión de tiempo que lo echen por moción de censura o se vea obligado a dimitir para hacer lavado de cara del partido, mientras, aprovecha para saquear...",Negative,0.682719349861145
3897,"A 32,347th civilian has been killed as a result of the Israel army's assault on #Gaza (NOT live, more info in bio)",Negative,0.697300374507904
3898,@sapphoris.etheirys.social bsky.app/profile/losh...,Positive,0.38085395097732544
3899,アイコンの変更、と言ってもイラスト描くのが本調子でないのは継続しているので、背景バッサリとシンプルにするかしないかくらいのことしか検討する予定はない（メインじゃない鯖のアイコン群）,Negative,0.604112446308136
3900,"www.expandurl.net

Megnezi jelyetted, ird be a short linket es megmutatja mi van mogotte, segit :)",Negative,0.768641471862793
3901,"Well, good morning I guess. 🐱",Positive,0.5885679125785828
3902,It looks it ☀️ x,Positive,0.965978741645813
3903,OH SHIT I ALMOST FORGOT TUMMY TUESDAY,Negative,0.8099908828735352
3904,What is wrong with Germany? What is wrong with Germany is that you have to pay with cash at the bakery. If you want to pay with apple pay they look at you as if you are from Mars.,Negative,0.8418753743171692
